incident_id,timestamp_reported,state,district,nearest_city_town,latitude,longitude,incident_category,incident_type,severity_level,incident_status,reporting_agency,response_time_minutes,fatalities_count,injuries_count,estimated_affected_population,est_financial_loss_lakh_inr,road_highway_affected,ndrf_sdrf_deployed,action_taken
INC-NER-2026-0177,2026-08-20 21:42:08,Arunachal Pradesh,West Kameng,Dirang,27.35589,92.2267,Hydro-Meteorological,Flash Flood / River Water Inundation,Moderate (Level 2),Mitigation In Progress,State Disaster Management Authority (SDMA),91,0,0,4,3.03,NH-10,No,Emergency crews dispatched to Dirang for immediate flash flood / river water inundation containment and traffic rerouting.
INC-NER-2026-0249,2026-08-20 21:33:00,Manipur,Ukhrul,Ukhrul,25.12948,94.36662,Civic & Public Safety,Public Protests / Road Blockade Demonstration,Moderate (Level 2),Mitigation In Progress,SDRF Telemetry,23,0,0,11,4.2,State Highway,No,Emergency crews dispatched to Ukhrul for immediate public protests / road blockade demonstration containment and traffic rerouting.
INC-NER-2026-0219,2026-08-20 20:50:28,Assam,Dibrugarh,Dibrugarh,27.46331,94.91503,Traffic & Infrastructure,Rail Line Submersion / Debris Clearance,Moderate (Level 2),Resolved / Cleared,State Disaster Management Authority (SDMA),15,0,0,14,0.6,None / N/A,No,Emergency crews dispatched to Dibrugarh for immediate rail line submersion / debris clearance containment and traffic rerouting.
INC-NER-2026-0129,2026-08-20 20:30:14,Meghalaya,Ri-Bhoi,Nongpoh,25.9062,91.88993,Traffic & Infrastructure,Bridge Submersion / Structural Washout,High (Level 3),Emergency Response Dispatched,Forest Department Radar,19,0,3,362,4.05,NH-29,Yes,Emergency crews dispatched to Nongpoh for immediate bridge submersion / structural washout containment and traffic rerouting.
INC-NER-2026-0329,2026-08-20 20:12:04,Mizoram,Champhai,Champhai,23.45181,93.33794,Civic & Public Safety,Public Protests / Road Blockade Demonstration,Moderate (Level 2),Resolved / Cleared,Police Integrated Control Room,42,0,0,45,2.5,NH-10,No,Emergency crews dispatched to Champhai for immediate public protests / road blockade demonstration containment and traffic rerouting.
INC-NER-2026-0081,2026-08-20 18:56:48,Mizoram,Champhai,Champhai,23.46833,93.31997,Hydro-Meteorological,Cyclone / Violent Wind Damage,Low (Level 1),Under Assessment,Forest Department Radar,71,0,0,25,2.38,NH-08,No,Emergency crews dispatched to Champhai for immediate cyclone / violent wind damage containment and traffic rerouting.
INC-NER-2026-0206,2026-08-20 17:52:29,Assam,Kamrup Metropolitan,Guwahati,26.13131,91.74096,Hydro-Meteorological,Cyclone / Violent Wind Damage,Moderate (Level 2),Resolved / Cleared,Police Integrated Control Room,22,0,0,33,3.33,State Highway,No,Emergency crews dispatched to Guwahati for immediate cyclone / violent wind damage containment and traffic rerouting.
INC-NER-2026-0058,2026-08-20 17:02:37,Assam,Dibrugarh,Dibrugarh,27.46622,94.89971,Hydro-Meteorological,Cyclone / Violent Wind Damage,Low (Level 1),Mitigation In Progress,NDRF Control Room,25,0,0,21,4.18,NH-27,No,Emergency crews dispatched to Dibrugarh for immediate cyclone / violent wind damage containment and traffic rerouting.
INC-NER-2026-0147,2026-08-20 15:58:07,Mizoram,Champhai,Champhai,23.44443,93.31832,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,Critical (Level 4),Under Assessment,NDRF Control Room,12,1,12,2682,154.82,NH-10,Yes,Emergency crews dispatched to Champhai for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0134,2026-08-20 14:39:29,Assam,Jorhat,Jorhat,26.75624,94.20619,Traffic & Infrastructure,National Highway Road Blockade,High (Level 3),Emergency Response Dispatched,Police Integrated Control Room,30,0,1,85,12.38,NH-29,Yes,Emergency crews dispatched to Jorhat for immediate national highway road blockade containment and traffic rerouting.
INC-NER-2026-0210,2026-08-20 14:24:29,Manipur,Churachandpur,Churachandpur,24.32444,93.67051,Hydro-Meteorological,Major Landslide / Slope Failure,High (Level 3),Under Assessment,NDRF Control Room,44,0,0,349,19.36,NH-27,Yes,Emergency crews dispatched to Churachandpur for immediate major landslide / slope failure containment and traffic rerouting.
INC-NER-2026-0022,2026-08-20 13:01:57,Manipur,Churachandpur,Churachandpur,24.34239,93.68566,Geological & Earth Hazards,Subsidence / Ground Cracking,High (Level 3),Mitigation In Progress,Forest Department Radar,60,0,0,192,21.28,NH-29,Yes,Emergency crews dispatched to Churachandpur for immediate subsidence / ground cracking containment and traffic rerouting.
INC-NER-2026-0133,2026-08-20 12:51:13,Assam,Kamrup Metropolitan,Guwahati,26.14347,91.72196,Traffic & Infrastructure,Bridge Submersion / Structural Washout,Critical (Level 4),Under Assessment,SDRF Telemetry,49,0,5,166,74.05,NH-08,Yes,Emergency crews dispatched to Guwahati for immediate bridge submersion / structural washout containment and traffic rerouting.
INC-NER-2026-0192,2026-08-20 11:54:43,Meghalaya,West Garo Hills,Tura,25.51343,90.21188,Traffic & Infrastructure,Bridge Submersion / Structural Washout,Critical (Level 4),Resolved / Cleared,Forest Department Radar,60,0,25,525,139.38,NH-08,Yes,Emergency crews dispatched to Tura for immediate bridge submersion / structural washout containment and traffic rerouting.
INC-NER-2026-0093,2026-08-20 11:38:31,Nagaland,Mokokchung,Mokokchung,26.31084,94.52894,Geological & Earth Hazards,Subsidence / Ground Cracking,Moderate (Level 2),Under Assessment,Border Roads Organisation (BRO),43,0,0,9,0.6,NH-27,No,Emergency crews dispatched to Mokokchung for immediate subsidence / ground cracking containment and traffic rerouting.
INC-NER-2026-0229,2026-08-20 11:31:49,Assam,Jorhat,Jorhat,26.76287,94.21458,Environmental & Wildlife,Forest Fire / Wildfire Outbreak,Low (Level 1),Resolved / Cleared,SDRF Telemetry,60,0,0,49,1.94,None / N/A,No,Emergency crews dispatched to Jorhat for immediate forest fire / wildfire outbreak containment and traffic rerouting.
INC-NER-2026-0163,2026-08-20 11:14:50,Tripura,West Tripura,Agartala,23.83005,91.28609,Traffic & Infrastructure,Power Grid Failure / Transmission Break,Low (Level 1),Reported / Triaged,SDRF Telemetry,106,0,0,39,3.3,NH-37,No,Emergency crews dispatched to Agartala for immediate power grid failure / transmission break containment and traffic rerouting.
INC-NER-2026-0346,2026-08-20 11:12:43,Assam,Sonitpur,Tezpur,26.63519,92.78612,Geological & Earth Hazards,Subsidence / Ground Cracking,Low (Level 1),Reported / Triaged,Border Roads Organisation (BRO),79,0,0,12,1.44,NH-102,No,Emergency crews dispatched to Tezpur for immediate subsidence / ground cracking containment and traffic rerouting.
INC-NER-2026-0311,2026-08-20 10:17:42,Sikkim,South Sikkim,Namchi,27.17427,88.35702,Geological & Earth Hazards,Rockfall / Debris Flow on Highway,Low (Level 1),Resolved / Cleared,Police Integrated Control Room,46,0,0,26,0.94,NH-37,No,Emergency crews dispatched to Namchi for immediate rockfall / debris flow on highway containment and traffic rerouting.
INC-NER-2026-0098,2026-08-20 10:08:51,Assam,Sonitpur,Tezpur,26.6336,92.78651,Traffic & Infrastructure,National Highway Road Blockade,Moderate (Level 2),Mitigation In Progress,SDRF Telemetry,23,0,0,42,4.58,NH-27,No,Emergency crews dispatched to Tezpur for immediate national highway road blockade containment and traffic rerouting.
INC-NER-2026-0001,2026-08-20 08:55:34,Assam,Cachar,Silchar,24.8255,92.79407,Geological & Earth Hazards,Rockfall / Debris Flow on Highway,High (Level 3),Resolved / Cleared,Police Integrated Control Room,35,0,0,473,8.35,None / N/A,Yes,Emergency crews dispatched to Silchar for immediate rockfall / debris flow on highway containment and traffic rerouting.
INC-NER-2026-0197,2026-08-20 08:36:56,Sikkim,North Sikkim,Mangan,27.49149,88.53338,Traffic & Infrastructure,Communication Fiber Cut,Low (Level 1),Mitigation In Progress,NDRF Control Room,27,0,0,19,2.2,NH-27,No,Emergency crews dispatched to Mangan for immediate communication fiber cut containment and traffic rerouting.
INC-NER-2026-0277,2026-08-20 08:28:18,Manipur,Churachandpur,Churachandpur,24.33109,93.68183,Geological & Earth Hazards,Rockfall / Debris Flow on Highway,Low (Level 1),Mitigation In Progress,State Disaster Management Authority (SDMA),75,0,0,32,3.02,State Highway,No,Emergency crews dispatched to Churachandpur for immediate rockfall / debris flow on highway containment and traffic rerouting.
INC-NER-2026-0187,2026-08-20 08:14:18,Tripura,Gomati,Udaipur,23.527,91.49747,Traffic & Infrastructure,Power Grid Failure / Transmission Break,High (Level 3),Emergency Response Dispatched,Forest Department Radar,68,0,0,449,29.33,NH-37,Yes,Emergency crews dispatched to Udaipur for immediate power grid failure / transmission break containment and traffic rerouting.
INC-NER-2026-0339,2026-08-20 05:32:23,Nagaland,Dimapur,Dimapur,25.9029,93.72683,Environmental & Wildlife,Poaching Counter-Operation,Low (Level 1),Reported / Triaged,NDRF Control Room,112,0,0,46,4.61,NH-102,No,Emergency crews dispatched to Dimapur for immediate poaching counter-operation containment and traffic rerouting.
INC-NER-2026-0304,2026-08-20 04:52:56,Mizoram,Champhai,Champhai,23.46851,93.31448,Geological & Earth Hazards,Subsidence / Ground Cracking,Moderate (Level 2),Mitigation In Progress,Citizen Telemetry App,48,0,0,8,4.71,None / N/A,No,Emergency crews dispatched to Champhai for immediate subsidence / ground cracking containment and traffic rerouting.
INC-NER-2026-0162,2026-08-20 04:24:27,Manipur,Churachandpur,Churachandpur,24.34818,93.69008,Geological & Earth Hazards,Rockfall / Debris Flow on Highway,High (Level 3),Mitigation In Progress,Police Integrated Control Room,67,0,6,334,18.41,NH-37,Yes,Emergency crews dispatched to Churachandpur for immediate rockfall / debris flow on highway containment and traffic rerouting.
INC-NER-2026-0247,2026-08-20 04:13:57,Assam,Golaghat,Kaziranga,26.56359,93.158,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,High (Level 3),Mitigation In Progress,Border Roads Organisation (BRO),9,0,3,200,17.87,NH-10,Yes,Emergency crews dispatched to Kaziranga for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0230,2026-08-20 03:36:13,Assam,Cachar,Silchar,24.81454,92.8056,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,Critical (Level 4),Under Assessment,Border Roads Organisation (BRO),84,0,12,454,177.31,None / N/A,Yes,Emergency crews dispatched to Silchar for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0031,2026-08-20 02:53:49,Nagaland,Mokokchung,Mokokchung,26.32,94.5045,Traffic & Infrastructure,Power Grid Failure / Transmission Break,High (Level 3),Under Assessment,Citizen Telemetry App,81,0,3,485,19.52,NH-08,Yes,Emergency crews dispatched to Mokokchung for immediate power grid failure / transmission break containment and traffic rerouting.
INC-NER-2026-0156,2026-08-20 02:20:21,Arunachal Pradesh,West Kameng,Dirang,27.36223,92.23356,Traffic & Infrastructure,Rail Line Submersion / Debris Clearance,Low (Level 1),Reported / Triaged,Citizen Telemetry App,96,0,0,8,0.18,NH-27,No,Emergency crews dispatched to Dirang for immediate rail line submersion / debris clearance containment and traffic rerouting.
INC-NER-2026-0082,2026-08-20 02:16:01,Manipur,Imphal West,Imphal,24.80998,93.92323,Traffic & Infrastructure,National Highway Road Blockade,Moderate (Level 2),Resolved / Cleared,Forest Department Radar,48,0,0,43,2.56,NH-27,No,Emergency crews dispatched to Imphal for immediate national highway road blockade containment and traffic rerouting.
INC-NER-2026-0144,2026-08-20 01:10:46,Nagaland,Mokokchung,Mokokchung,26.33149,94.50716,Geological & Earth Hazards,Subsidence / Ground Cracking,Moderate (Level 2),Resolved / Cleared,NDRF Control Room,110,0,0,37,4.78,None / N/A,No,Emergency crews dispatched to Mokokchung for immediate subsidence / ground cracking containment and traffic rerouting.
INC-NER-2026-0237,2026-08-20 00:51:10,Meghalaya,East Khasi Hills,Shillong,25.57401,91.88589,Environmental & Wildlife,Forest Fire / Wildfire Outbreak,Low (Level 1),Mitigation In Progress,SDRF Telemetry,101,0,0,23,0.44,NH-08,No,Emergency crews dispatched to Shillong for immediate forest fire / wildfire outbreak containment and traffic rerouting.
INC-NER-2026-0021,2026-08-20 00:03:49,Meghalaya,Ri-Bhoi,Nongpoh,25.90914,91.88217,Traffic & Infrastructure,Rail Line Submersion / Debris Clearance,Low (Level 1),Emergency Response Dispatched,State Disaster Management Authority (SDMA),83,0,0,16,3.82,State Highway,No,Emergency crews dispatched to Nongpoh for immediate rail line submersion / debris clearance containment and traffic rerouting.
